ID,class
633,0
634,1
635,4
636,6
637,1
638,8
639,6
640,9
641,1
642,1
643,6
644,5
645,9
646,1
647,1
648,8
649,6
650,4
651,7
652,8
653,0
654,7
655,4
656,8
657,4
658,9
659,4
660,8
661,6
662,2
663,0
664,0
665,4
666,1
667,1
668,4
669,8
670,9
671,8
672,5
673,2
674,1
675,1
676,0
677,6
678,9
679,5
680,7
681,9
682,2
683,3
684,8
685,0
686,9
687,5
688,5
689,0
690,1
691,8
692,1
693,0
694,8
695,8
696,9
697,3
698,0
699,8
700,8
701,6
702,7
703,9
704,6
705,0
706,5
707,8
708,2
709,8
710,4
711,3
712,9
713,4
714,2
715,5
716,6
717,7
718,8
719,0
720,6
721,6
722,7
723,7
724,7
725,4
726,9
727,6
728,5
729,1
730,6
731,8
732,4
733,1
734,1
735,9
736,8
737,1
738,3
739,4
740,8
741,5
742,4
743,7
744,6
745,0
746,0
747,5
748,6
749,9
750,1
751,2
752,6
753,7
754,1
755,8
756,0
757,7
758,8
759,4
760,6
761,0
762,6
763,9
764,1
765,3
766,7
767,5
768,9
769,3
770,1
771,4
772,6
773,1
774,2
775,6
776,0
777,9
778,9
779,1
780,6
781,8
782,3
783,3
784,4
785,8
786,0
787,6
788,1
789,4
790,6
791,8
792,7
793,7
794,3
795,2
796,8
797,6
798,8
799,1
800,0
801,7
802,9
803,9
804,0
805,2
806,4
807,7
808,7
809,2
810,4
811,1
812,1
813,2
814,2
815,9
816,8
817,7
818,9
819,6
820,8
821,1
822,4
823,8
824,9
825,2
826,4
827,5
828,4
829,4
830,4
831,5
832,8
833,4
834,6
835,5
836,9
837,0
838,6
839,6
840,4
841,1
842,6
843,1
844,1
845,8
846,8
847,8
848,1
849,0
850,1
851,6
852,9
853,2
854,9
855,2
856,6
857,6
858,6
859,4
860,0
861,2
862,9
863,9
864,2
865,8
866,9
867,4
868,9
869,3
870,6
871,4
872,0
873,1
874,2
875,1
876,9
877,8
878,9
879,6
880,1
881,6
882,4
883,1
884,4
885,3
886,4
887,4
888,1
889,7
890,1
891,4
892,8
893,0
894,9
895,6
896,3
897,0
898,9
899,8
900,0
901,0
902,1
903,6
904,9
905,6
906,0
907,3
908,6
909,6
910,5
911,7
912,1
913,4
914,9
915,9
916,3
917,0
918,4
919,9
920,7
921,6
922,0
923,1
924,0
925,2
926,7
927,4
928,9
929,6
930,8
931,0
932,1
933,6
934,0
935,4
936,1
937,9
938,1
939,1
940,0
941,9
942,0
943,8
944,6
945,8
946,3
947,6
948,9
949,5
950,5
951,9
952,4
953,9
954,1
955,0
956,4
957,8
958,1
959,9
960,2
961,9
962,9
963,9
964,3
965,0
966,5
967,5
968,2
969,2
970,2
971,5
972,8
973,9
974,9
975,1
976,0
977,7
978,6
979,9
980,6
981,2
982,9
983,6
984,3
985,0
986,3
987,6
988,4
989,9
990,0
991,9
992,9
993,4
994,6
995,5
996,9
997,7
998,9
999,4
1000,3
1001,3
1002,7
1003,4
1004,0
1005,9
1006,6
1007,7
1008,1
1009,5
1010,4
1011,2
1012,7
1013,7
1014,0
1015,4
1016,6
1017,9
1018,4
1019,6
1020,0
1021,0
1022,5
1023,0
1024,6
1025,5
1026,9
1027,1
1028,9
1029,9
1030,8
1031,8
1032,1
1033,1
1034,1
1035,1
1036,0
1037,8
1038,0
1039,9
1040,2
1041,6
1042,6
1043,8
1044,7
1045,1
1046,4
1047,1
1048,6
1049,5
1050,4
1051,6
1052,9
1053,9
1054,3
1055,9
1056,9
1057,4
1058,6
1059,8
1060,5
1061,2
1062,6
1063,8
1064,6
1065,0
1066,4
1067,1
1068,1
1069,6
1070,4
1071,2
1072,1
1073,0
1074,6
1075,3
1076,1
1077,7
1078,0
1079,1
1080,9
1081,6
1082,4
1083,9
1084,8
1085,1
1086,4
1087,1
1088,9
1089,1
1090,6
1091,3
1092,9
1093,4
1094,7
1095,8
1096,4
1097,5
1098,0
1099,8
1100,9
1101,6
1102,5
1103,5
1104,2
1105,8
1106,0
1107,1
1108,2
1109,8
1110,5
1111,2
1112,6
1113,9
1114,0
1115,6
1116,7
1117,8
1118,8
1119,5
1120,8
1121,6
1122,6
1123,9
1124,0
1125,0
1126,1
1127,8
1128,2
1129,1
1130,8
1131,5
1132,8
1133,2
1134,4
1135,8
1136,4
1137,0
1138,8
1139,4
1140,4
1141,6
1142,5
1143,1
1144,9
1145,3
1146,1
1147,4
1148,4
1149,6
1150,7
1151,6
1152,0
1153,1
1154,7
1155,7
1156,1
1157,4
1158,4
1159,3
1160,7
1161,4
1162,7
1163,3
1164,1
1165,6
1166,0
1167,9
1168,1
1169,8
1170,9
1171,9
1172,1
1173,8
1174,9
1175,6
1176,6
1177,4
1178,1
1179,0
1180,1
1181,8
1182,9
1183,8
1184,9
1185,4
1186,0
1187,6
1188,0
1189,9
1190,1
1191,1
1192,1
1193,8
1194,1
1195,8
1196,1
1197,7
1198,9
1199,1
1200,1
1201,6
1202,4
1203,4
1204,9
1205,0
1206,4
1207,4
1208,6
1209,7
1210,4
1211,1
1212,6
1213,9
1214,0
1215,6
1216,0
1217,0
1218,9
1219,6
1220,7
1221,5
1222,7
1223,8
1224,8
1225,1
1226,1
1227,6
1228,1
1229,1
1230,0
1231,6
1232,9
1233,5
1234,2
1235,6
1236,0
1237,6
1238,4
1239,0
1240,0
1241,4
1242,4
1243,1
1244,6
1245,9
1246,9
1247,4
1248,9
1249,2
1250,1
1251,1
1252,6
1253,4
1254,0
1255,1
1256,5
1257,9
1258,5
1259,1
1260,6
1261,5
1262,6
1263,7
1264,6
1265,3
1266,4
1267,8
1268,3
1269,1
1270,0
1271,3
1272,0
1273,0
1274,2
1275,9
1276,8
1277,2
1278,2
1279,2
1280,1
1281,8
1282,4
1283,0
1284,1
1285,9
1286,6
1287,2
1288,6
1289,6
1290,4
1291,0
1292,5
1293,0
1294,4
1295,5
1296,7
1297,0
1298,7
1299,8
1300,0
1301,4
1302,6
1303,3
1304,7
1305,3
1306,3
1307,3
1308,7
1309,0
1310,8
1311,7
1312,3
1313,9
1314,0
1315,4
1316,0
1317,2
1318,2
1319,1
1320,2
1321,0
1322,2
1323,1
1324,0
1325,8
1326,2
1327,6
1328,6
1329,0
1330,9
1331,7
1332,0
1333,4
1334,8
1335,6
1336,0
1337,0
1338,9
1339,7
1340,6
1341,8
1342,4
1343,4
1344,2
1345,4
1346,9
1347,5
1348,0
1349,6
1350,6
1351,8
1352,6
1353,8
1354,0
1355,4
1356,4
1357,6
1358,7
1359,6
1360,4
1361,1
1362,2
1363,7
1364,1
1365,0
1366,5
1367,8
1368,8
1369,4
1370,0
1371,1
1372,9
1373,3
1374,1
1375,7
1376,1
1377,3
1378,3
1379,4
1380,7
1381,4
1382,5
1383,1
1384,7
1385,2
1386,0
1387,4
1388,9
1389,9
1390,3
1391,8
1392,2
1393,5
1394,6
1395,4
1396,8
1397,8
1398,6
1399,0
1400,8
1401,6
1402,1
1403,6
1404,4
1405,3
1406,9
1407,9
1408,9
1409,4
1410,8
1411,4
1412,0
1413,8
1414,9
1415,9
1416,3
1417,8
1418,9
1419,4
1420,1
1421,2
1422,9
1423,9
1424,6
1425,4
1426,9
1427,4
1428,9
1429,9
1430,9
1431,5
1432,1
1433,9
1434,0
1435,3
1436,2
1437,8
1438,2
1439,5
1440,1
1441,2
1442,0
1443,6
1444,4
1445,2
1446,9
1447,8
1448,7
1449,7
1450,8
1451,4
1452,8
1453,6
1454,0
1455,0
1456,7
1457,4
1458,9
1459,8
1460,6
1461,1
1462,9
1463,5
1464,8
1465,4
1466,6
1467,4
1468,1
1469,7
1470,5
1471,2
1472,0
1473,5
1474,2
1475,5
1476,5
1477,2
1478,1
1479,4
1480,1
1481,4
1482,4
1483,5
1484,9
1485,6
1486,0
1487,6
1488,2
1489,1
1490,0
1491,0
1492,6
1493,4
1494,9
1495,1
1496,0
1497,4
1498,1
1499,5
1500,9
1501,4
1502,9
1503,7
1504,2
1505,3
1506,1
1507,1
1508,9
1509,0
1510,4
1511,0
1512,9
1513,4
1514,4
1515,2
1516,4
1517,7
1518,9
1519,9
1520,0
1521,1
1522,0
1523,1
1524,9
1525,5
1526,0
1527,1
1528,3
1529,0
1530,9
1531,1
1532,6
1533,7
1534,4
1535,1
1536,9
1537,4
1538,9
1539,5
1540,8
1541,3
1542,4
1543,3
1544,6
1545,1
1546,3
1547,4
1548,9
1549,9
1550,7
1551,3
1552,6
1553,2
1554,2
1555,8
1556,1
1557,8
1558,6
1559,9
1560,1
1561,4
1562,6
1563,3
1564,4
1565,0
1566,6
1567,3
1568,3
1569,6
1570,5
1571,0
1572,8
1573,9
1574,3
1575,6
1576,6
1577,7
1578,8
1579,0
1580,1
1581,6
1582,7
1583,8
1584,4
1585,9
1586,4
1587,3
1588,9
1589,5
1590,1
1591,9
1592,8
1593,4
1594,9
1595,1
1596,7
1597,1
1598,9
1599,6
1600,0
1601,4
1602,1
1603,5
1604,3
1605,4
1606,0
1607,6
1608,1
1609,5
1610,9
1611,8
1612,4
1613,1
1614,1
1615,8
1616,2
1617,1
1618,8
1619,3
1620,1
1621,1
1622,9
1623,4
1624,6
1625,6
1626,7
1627,4
1628,1
1629,1
1630,3
1631,7
1632,6
1633,3
1634,1
1635,8
1636,5
1637,1
1638,6
1639,0
1640,6
1641,6
1642,8
1643,5
1644,9
1645,4
1646,8
1647,1
1648,1
1649,9
1650,6
1651,8
1652,5
1653,2
1654,7
1655,4
1656,3
1657,4
1658,0
1659,0
1660,7
1661,4
1662,9
1663,6
1664,6
1665,8
1666,5
1667,4
1668,4
1669,8
1670,3
1671,1
1672,7
1673,3
1674,9
1675,7
1676,6
1677,1
1678,6
1679,6
1680,9
1681,1
1682,9
1683,0
1684,4
1685,3
1686,0
1687,4
1688,4
1689,9
1690,2
1691,9
1692,9
1693,1
1694,2
1695,9
1696,0
1697,6
1698,1
1699,0
1700,5
1701,0
1702,4
1703,9
1704,8
1705,0
1706,4
1707,9
1708,4
1709,1
1710,4
1711,2
1712,0
1713,4
1714,0
1715,1
1716,6
1717,0
1718,6
1719,0
1720,1
1721,5
1722,9
1723,2
1724,1
1725,1
1726,4
1727,0
1728,4
1729,6
1730,4
1731,8
1732,6
1733,1
1734,7
1735,7
1736,9
1737,1
1738,8
1739,6
1740,0
1741,9
1742,9
1743,0
1744,9
1745,4
1746,0
1747,1
1748,0
1749,0
1750,3
1751,4
1752,7
1753,3
1754,9
1755,0
1756,8
1757,1
1758,1
1759,2
1760,1
1761,9
1762,0
1763,6
1764,4
1765,1
1766,5
1767,7
1768,6
1769,7
1770,7
1771,1
1772,9
1773,0
1774,3
1775,5
1776,4
1777,6
1778,8
1779,1
1780,0
1781,5
1782,1
1783,9
1784,0
1785,1
1786,1
1787,4
1788,0
1789,9
1790,8
1791,9
1792,8
1793,0
1794,0
1795,8
1796,1
1797,7
1798,9
1799,1
1800,0
1801,4
1802,0
1803,9
1804,1
1805,0
1806,3
1807,6
1808,4
1809,4
1810,3
1811,9
1812,7
1813,1
1814,9
1815,5
1816,6
1817,3
1818,3
1819,2
1820,1
1821,4
1822,1
1823,0
1824,1
1825,1
1826,4
1827,4
1828,2
1829,5
1830,8
1831,0
1832,4
1833,6
1834,9
1835,5
1836,6
1837,4
1838,0
1839,7
1840,4
1841,6
1842,4
1843,5
1844,0
1845,2
1846,8
1847,3
1848,0
1849,9
1850,5
1851,4
1852,9
1853,1
1854,0
1855,9
1856,6
1857,5
1858,4
1859,7
1860,0
1861,6
1862,1
1863,4
1864,1
1865,7
1866,9
1867,5
1868,2
1869,6
1870,9
1871,0
1872,4
1873,8
1874,2
1875,9
1876,0
1877,4
1878,4
1879,7
1880,0
1881,6
1882,9
1883,1
1884,9
1885,8
1886,5
1887,6
1888,9
1889,1
1890,0
1891,1
1892,8
1893,6
1894,9
1895,4
1896,9
1897,6
1898,0
1899,2
1900,9
1901,6
1902,8
1903,8
1904,1
1905,0
1906,1
1907,9
1908,6
1909,1
1910,4
1911,0
1912,5
1913,9
1914,2
1915,6
1916,8
1917,9
1918,4
1919,6
1920,6
1921,4
1922,6
1923,7
1924,4
1925,7
1926,6
1927,6
1928,3
1929,4
1930,0
1931,2
1932,1
1933,1
1934,8
1935,5
1936,8
1937,3
1938,8
1939,4
1940,6
1941,8
1942,9
1943,2
1944,5
1945,4
1946,4
1947,0
1948,8
1949,6
1950,7
1951,9
1952,1
1953,8
1954,4
1955,4
1956,1
1957,4
1958,0
1959,9
1960,2
1961,6
1962,1
1963,0
1964,2
1965,4
1966,0
1967,0
1968,6
1969,1
1970,9
1971,9
1972,2
1973,8
1974,0
1975,4
1976,3
1977,5
1978,9
1979,1
1980,0
1981,7
1982,0
1983,0
1984,4
1985,2
1986,5
1987,1
1988,1
1989,4
1990,9
1991,7
1992,4
1993,4
1994,9
1995,7
1996,5
1997,5
1998,5
1999,6
2000,6
2001,8
2002,8
2003,1
2004,6
2005,4
2006,5
2007,0
2008,6
2009,9
2010,9
2011,1
2012,8
2013,4
2014,9
2015,6
2016,9
2017,8
2018,6
2019,4
2020,7
2021,8
2022,4
2023,8
2024,1
2025,1
2026,6
2027,8
2028,4
2029,6
2030,5
2031,6
2032,9
2033,1
2034,9
2035,6
2036,8
2037,6
2038,4
2039,3
2040,9
2041,9
2042,6
2043,3
2044,6
2045,5
2046,9
2047,9
2048,4
2049,8
2050,1
2051,7
2052,4
2053,9
2054,8
2055,7
2056,5
2057,8
2058,8
2059,1
2060,0
2061,1
2062,6
2063,6
2064,7
2065,9
2066,4
2067,6
2068,8
2069,1
2070,0
2071,2
2072,5
2073,4
2074,6
2075,0
2076,9
2077,1
2078,6
2079,4
2080,0
2081,9
2082,6
2083,2
2084,8
2085,9
2086,6
2087,5
2088,0
2089,3
2090,2
2091,3
2092,1
2093,8
2094,8
2095,0
2096,8
2097,0
2098,1
2099,4
2100,0
2101,1
2102,7
2103,1
2104,6
2105,5
2106,2
2107,1
2108,3
2109,0
2110,4
2111,9
2112,9
2113,0
2114,1
2115,2
2116,0
2117,9
2118,3
2119,9
2120,0
2121,9
2122,1
2123,4
2124,3
2125,8
2126,6
2127,9
2128,0
2129,4
2130,8
2131,4
2132,4
2133,7
2134,9
2135,4
2136,7
2137,2
2138,2
2139,4
2140,4
2141,4
2142,7
2143,6
2144,4
2145,2
2146,5
2147,6
2148,7
2149,9
2150,1
2151,9
2152,5
2153,1
2154,7
2155,7
2156,0
2157,0
2158,3
2159,7
2160,3
2161,3
2162,8
2163,6
2164,7
2165,3
2166,7
2167,1
2168,8
2169,4
2170,9
2171,1
2172,0
2173,3
2174,8
2175,5
2176,8
2177,6
2178,5
2179,9
2180,4
2181,1
2182,9
2183,0
2184,1
2185,1
2186,8
2187,6
2188,3
2189,4
2190,6
2191,3
2192,0
2193,9
2194,8
2195,1
2196,1
2197,8
2198,2
2199,5
2200,4
2201,1
2202,4
2203,4
2204,9
2205,1
2206,1
2207,9
2208,3
2209,9
2210,0
2211,3
2212,5
2213,4
2214,4
2215,4
2216,1
2217,3
2218,8
2219,1
2220,0
2221,8
2222,1
2223,7
2224,1
2225,1
2226,6
2227,8
2228,6
2229,0
2230,9
2231,3
2232,4
2233,0
2234,9
2235,7
2236,8
2237,8
2238,9
2239,7
2240,0
2241,4
2242,1
2243,4
2244,1
2245,6
2246,4
2247,1
2248,4
2249,0
2250,5
2251,4
2252,0
2253,4
2254,4
2255,2
2256,0
2257,0
2258,7
2259,9
2260,0
2261,8
2262,8
2263,0
2264,3
2265,8
2266,3
2267,1
2268,0
2269,9
2270,8
2271,8
2272,2
2273,4
2274,6
2275,9
2276,3
2277,1
2278,5
2279,1
2280,2
2281,3
2282,0
2283,6
2284,2
2285,4
2286,4
2287,9
2288,3
2289,7
2290,9
2291,1
2292,9
2293,9
2294,0
2295,2
2296,0
2297,6
2298,0
2299,9
2300,7
2301,2
2302,1
2303,2
2304,8
2305,9
2306,2
2307,0
2308,4
2309,8
2310,0
2311,9
2312,1
2313,5
2314,8
2315,6
2316,0
2317,3
2318,6
2319,2
2320,6
2321,6
2322,3
2323,8
2324,4
2325,6
2326,1
2327,0
2328,1
2329,9
2330,8
2331,1
2332,4
2333,9
2334,0
2335,9
2336,0
2337,0
2338,1
2339,6
2340,6
2341,2
2342,3
2343,7
2344,9
2345,9
2346,7
2347,0
2348,3
2349,5
2350,7
2351,8
2352,3
2353,3
2354,4
2355,7
2356,6
2357,6
2358,0
2359,4
2360,2
2361,2
2362,8
2363,4
2364,6
2365,4
2366,9
2367,6
2368,1
2369,4
2370,5
2371,1
2372,8
2373,2
2374,9
2375,5
2376,3
2377,7
2378,9
2379,1
2380,9
2381,2
2382,6
2383,1
2384,8
2385,0
2386,4
2387,1
2388,6
2389,1
2390,9
2391,5
2392,4
2393,1
2394,3
2395,1
2396,2
2397,4
2398,1
2399,3
2400,4
2401,9
2402,8
2403,5
2404,0
2405,1
2406,7
2407,9
2408,9
2409,0
2410,2
2411,9
2412,9
2413,4
2414,1
2415,2
2416,4
2417,5
2418,8
2419,4
2420,4
2421,3
2422,6
2423,8
2424,8
2425,8
2426,1
2427,6
2428,1
2429,6
2430,7
2431,6
2432,4
2433,1
2434,9
2435,2
2436,9
2437,6
2438,6
2439,5
2440,6
2441,7
2442,1
2443,6
2444,8
2445,4
2446,9
2447,2
2448,4
2449,9
2450,0
2451,0
2452,0
2453,6
2454,3
2455,0
2456,0
2457,9
2458,1
2459,4
2460,7
2461,4
2462,7
2463,3
2464,7
2465,7
2466,4
2467,0
2468,6
2469,6
2470,0
2471,7
2472,2
2473,0
2474,9
2475,6
2476,8
2477,4
2478,1
2479,9
2480,0
2481,1
2482,7
2483,3
2484,9
2485,4
2486,6
2487,6
2488,7
2489,7
2490,0
2491,1
2492,1
2493,1
2494,4
2495,0
2496,4
2497,9
2498,9
2499,0
2500,6
2501,9
2502,9
2503,7
2504,8
2505,8
2506,3
2507,0
2508,0
2509,8
2510,0
2511,1
2512,6
2513,1
2514,1
2515,9
2516,1
2517,9
2518,4
2519,4
2520,4
2521,9
2522,6
2523,8
2524,3
2525,4
2526,6
2527,6
2528,6
2529,0
2530,6
2531,1
2532,3
2533,8
2534,6
2535,1
2536,1
2537,7
2538,0
2539,9
2540,2
2541,5
2542,4
2543,8
2544,6
2545,8
2546,5
2547,0
2548,0
2549,5
2550,6
2551,0
2552,5
2553,8
2554,7
2555,1
2556,0
2557,9
2558,4
2559,6
2560,6
2561,4
2562,6
2563,7
2564,4
2565,8
2566,4
2567,4
2568,3
2569,9
2570,4
2571,2
2572,0
2573,9
2574,9
2575,2
2576,6
2577,0
2578,0
2579,7
2580,0
2581,1
2582,3
2583,4
2584,5
2585,9
2586,8
2587,8
2588,5
2589,9
2590,3
2591,6
2592,6
2593,8
2594,8
2595,1
2596,6
2597,9
2598,4
2599,0
2600,9
2601,0
2602,5
2603,4
2604,9
2605,1
2606,6
2607,2
2608,9
2609,2
2610,4
2611,8
2612,7
2613,6
2614,2
2615,9
2616,9
2617,4
2618,0
2619,9
2620,1
2621,1
2622,0
2623,9
2624,3
2625,0
2626,6
2627,0
2628,2
2629,1
2630,3
2631,0
2632,1
2633,6
2634,9
2635,8
2636,9
2637,2
2638,9
2639,9
2640,7
2641,9
2642,4
2643,9
2644,9
2645,8
2646,4
2647,8
2648,5
2649,2
2650,7
2651,4
2652,4
2653,8
2654,4
2655,1
2656,0
2657,4
2658,0
2659,4
2660,4
2661,0
2662,1
2663,3
2664,2
2665,4
2666,5
2667,8
2668,0
2669,6
2670,3
2671,1
2672,4
2673,4
2674,5
2675,9
2676,5
2677,9
2678,1
2679,3
2680,9
2681,9
2682,9
2683,2
2684,2
2685,6
2686,4
2687,8
2688,8
2689,1
2690,6
2691,2
2692,2
2693,1
2694,4
2695,1
2696,8
2697,0
2698,4
2699,1
2700,4
2701,9
2702,7
2703,0
2704,0
2705,6
2706,4
2707,4
2708,6
2709,6
2710,1
2711,4
2712,9
2713,6
2714,4
2715,0
2716,6
2717,9
2718,9
2719,0
2720,4
2721,0
2722,6
2723,4
2724,1
2725,1
2726,1
2727,2
2728,6
2729,7
2730,8
2731,7
2732,2
2733,4
2734,0
2735,5
2736,8
2737,9
2738,6
2739,7
2740,8
2741,1
2742,7
2743,9
2744,4
2745,1
2746,0
2747,7
2748,9
2749,8
2750,0
2751,6
2752,2
2753,0
2754,0
2755,6
2756,9
2757,8
2758,8
2759,2
2760,8
2761,1
2762,8
2763,9
2764,3
2765,1
2766,4
2767,8
2768,1
2769,8
2770,2
2771,0
2772,1
2773,0
2774,6
2775,1
2776,1
2777,4
2778,9
2779,9
2780,4
2781,0
2782,0
2783,1
2784,4
2785,4
2786,3
2787,7
2788,2
2789,3
2790,6
2791,9
2792,3
2793,1
2794,4
2795,3
2796,0
2797,3
2798,8
2799,4
2800,1
2801,8
2802,4
2803,4
2804,6
2805,1
2806,7
2807,9
2808,6
2809,8
2810,2
2811,8
2812,6
2813,8
2814,6
2815,9
2816,3
2817,7
2818,1
2819,1
2820,4
2821,2
2822,4
2823,6
2824,4
2825,9
2826,9
2827,3
2828,4
2829,9
2830,0
2831,5
2832,0
2833,5
2834,2
2835,9
2836,5
2837,7
2838,4
2839,7
2840,7
2841,1
2842,8
2843,4
2844,6
2845,4
2846,6
2847,9
2848,1
2849,0
2850,0
2851,8
2852,2
2853,1
2854,6
2855,9
2856,8
2857,0
2858,2
2859,8
2860,7
2861,6
2862,6
2863,5
2864,6
2865,8
2866,2
2867,5
2868,2
2869,0
2870,1
2871,6
2872,6
2873,0
2874,6
2875,5
2876,4
2877,1
2878,4
2879,4
2880,7
2881,7
2882,1
2883,9
2884,3
2885,8
2886,0
2887,0
2888,1
2889,7
2890,9
2891,3
2892,2
2893,0
2894,6
2895,9
2896,3
2897,4
2898,0
2899,8
2900,2
2901,4
2902,1
2903,7
2904,9
2905,4
2906,7
2907,9
2908,6
2909,0
2910,5
2911,7
2912,1
2913,3
2914,4
2915,6
2916,0
2917,5
2918,0
2919,1
2920,6
2921,8
2922,2
2923,6
2924,8
2925,0
2926,7
2927,1
2928,5
2929,3
2930,2
2931,8
2932,8
2933,0
2934,6
2935,4
2936,0
2937,9
2938,7
2939,1
2940,4
2941,7
2942,1
2943,4
2944,4
2945,0
2946,1
2947,2
2948,4
2949,7
2950,5
2951,1
2952,1
2953,2
2954,4
2955,8
2956,9
2957,8
2958,0
2959,3
2960,9
2961,0
2962,1
2963,1
2964,6
2965,8
2966,6
2967,9
2968,4
2969,6
2970,4
2971,0
2972,6
2973,4
2974,5
2975,3
2976,1
2977,6
2978,6
2979,8
2980,6
2981,2
2982,1
2983,9
2984,7
2985,6
2986,9
2987,2
2988,4
2989,6
2990,6
2991,6
2992,1
2993,6
2994,5
2995,8
2996,6
2997,1
